row_id,GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id,made_avg,missed_avg,GAME_ID1,MATCHUP1,LOCATION1,W1,FINAL_MARGIN1,SHOT_NUMBER1,PERIOD1,GAME_CLOCK1,SHOT_CLOCK1,DRIBBLES1,TOUCH_TIME1,SHOT_DIST1,PTS_TYPE1,SHOT_RESULT1,CLOSEST_DEFENDER1,CLOSEST_DEFENDER_PLAYER_ID1,CLOSE_DEF_DIST1,FGM1,PTS1,player_name1,player_id1,made_avg1,missed_avg1,GAME_ID2,MATCHUP2,LOCATION2,W2,FINAL_MARGIN2,SHOT_NUMBER2,PERIOD2,GAME_CLOCK2,SHOT_CLOCK2,DRIBBLES2,TOUCH_TIME2,SHOT_DIST2,PTS_TYPE2,SHOT_RESULT2,CLOSEST_DEFENDER2,CLOSEST_DEFENDER_PLAYER_ID2,CLOSE_DEF_DIST2,FGM2,PTS2,player_name2,player_id2,made_avg2,missed_avg2
1871,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,9,3,445,12.9,0,1.1,18.6,2,1,"Adams, Steven",203500,6.4,1,2,dirk nowtizski,1717,0.454263566,0.556122449,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,8,3,478,10.8,0,0.7,15.5,2,1,"Adams, Steven",203500,6.3,1,2,dirk nowtizski,1717,0.454263566,0.556122449,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,7,3,552,13,0,0.7,18,2,0,"Adams, Steven",203500,4.4,0,0,dirk nowtizski,1717,0.454263566,0.556122449
1872,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,11,3,32,15,0,0.7,17.9,2,0,"Ibaka, Serge",201586,4.8,0,0,dirk nowtizski,1717,0.454263566,0.591117917,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,9,3,445,12.9,0,1.1,18.6,2,1,"Adams, Steven",203500,6.4,1,2,dirk nowtizski,1717,0.454263566,0.556122449,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,8,3,478,10.8,0,0.7,15.5,2,1,"Adams, Steven",203500,6.3,1,2,dirk nowtizski,1717,0.454263566,0.556122449
1873,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,13,4,176,10.7,1,1.9,21.3,2,1,"Jackson, Reggie",202704,4,1,2,dirk nowtizski,1717,0.454263566,0.53125,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,11,3,32,15,0,0.7,17.9,2,0,"Ibaka, Serge",201586,4.8,0,0,dirk nowtizski,1717,0.454263566,0.591117917,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,9,3,445,12.9,0,1.1,18.6,2,1,"Adams, Steven",203500,6.4,1,2,dirk nowtizski,1717,0.454263566,0.556122449
1874,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,1,1,682,6.8,0,0.5,18,2,0,Nene,2403,5.1,0,0,dirk nowtizski,1717,0.454263566,0.554140127,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,13,4,176,10.7,1,1.9,21.3,2,1,"Jackson, Reggie",202704,4,1,2,dirk nowtizski,1717,0.454263566,0.53125,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,11,3,32,15,0,0.7,17.9,2,0,"Ibaka, Serge",201586,4.8,0,0,dirk nowtizski,1717,0.454263566,0.591117917
1875,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,2,1,571,14.5,0,0.6,15.5,2,0,"Gortat, Marcin",101162,7.1,0,0,dirk nowtizski,1717,0.454263566,0.570383912,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,1,1,682,6.8,0,0.5,18,2,0,Nene,2403,5.1,0,0,dirk nowtizski,1717,0.454263566,0.554140127,21400455,"DEC 28, 2014 - DAL vs. OKC",1,1,5,13,4,176,10.7,1,1.9,21.3,2,1,"Jackson, Reggie",202704,4,1,2,dirk nowtizski,1717,0.454263566,0.53125
1876,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,3,1,516,12.6,0,1,19,2,0,Nene,2403,4.5,0,0,dirk nowtizski,1717,0.454263566,0.554140127,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,2,1,571,14.5,0,0.6,15.5,2,0,"Gortat, Marcin",101162,7.1,0,0,dirk nowtizski,1717,0.454263566,0.570383912,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,1,1,682,6.8,0,0.5,18,2,0,Nene,2403,5.1,0,0,dirk nowtizski,1717,0.454263566,0.554140127
1877,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,4,1,492,10.7,0,3.5,11.4,2,1,"Pierce, Paul",1718,4.7,1,2,dirk nowtizski,1717,0.454263566,0.572625698,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,3,1,516,12.6,0,1,19,2,0,Nene,2403,4.5,0,0,dirk nowtizski,1717,0.454263566,0.554140127,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,2,1,571,14.5,0,0.6,15.5,2,0,"Gortat, Marcin",101162,7.1,0,0,dirk nowtizski,1717,0.454263566,0.570383912
1878,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,5,2,590,19.4,0,0.8,18.3,2,0,"Humphries, Kris",2743,3.2,0,0,dirk nowtizski,1717,0.454263566,0.517571885,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,4,1,492,10.7,0,3.5,11.4,2,1,"Pierce, Paul",1718,4.7,1,2,dirk nowtizski,1717,0.454263566,0.572625698,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,3,1,516,12.6,0,1,19,2,0,Nene,2403,4.5,0,0,dirk nowtizski,1717,0.454263566,0.554140127
1879,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,1,1,669,8,0,0.7,21.3,2,0,"Sullinger, Jared",203096,4.5,0,0,dirk nowtizski,1717,0.454263566,0.550480769,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,5,2,590,19.4,0,0.8,18.3,2,0,"Humphries, Kris",2743,3.2,0,0,dirk nowtizski,1717,0.454263566,0.517571885,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,4,1,492,10.7,0,3.5,11.4,2,1,"Pierce, Paul",1718,4.7,1,2,dirk nowtizski,1717,0.454263566,0.572625698
1880,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,3,1,428,9.7,0,3.2,14.2,2,0,"Zeller, Tyler",203092,3,0,0,dirk nowtizski,1717,0.454263566,0.561643836,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,1,1,669,8,0,0.7,21.3,2,0,"Sullinger, Jared",203096,4.5,0,0,dirk nowtizski,1717,0.454263566,0.550480769,21400470,"DEC 30, 2014 - DAL vs. WAS",1,1,27,5,2,590,19.4,0,0.8,18.3,2,0,"Humphries, Kris",2743,3.2,0,0,dirk nowtizski,1717,0.454263566,0.517571885
1881,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,5,1,103,8.5,2,3.8,13,2,0,"Smart, Marcus",203935,1.8,0,0,dirk nowtizski,1717,0.454263566,0.543933054,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,3,1,428,9.7,0,3.2,14.2,2,0,"Zeller, Tyler",203092,3,0,0,dirk nowtizski,1717,0.454263566,0.561643836,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,1,1,669,8,0,0.7,21.3,2,0,"Sullinger, Jared",203096,4.5,0,0,dirk nowtizski,1717,0.454263566,0.550480769
1882,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,6,2,705,9.4,3,3.6,14.2,2,0,"Smart, Marcus",203935,3.4,0,0,dirk nowtizski,1717,0.454263566,0.543933054,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,5,1,103,8.5,2,3.8,13,2,0,"Smart, Marcus",203935,1.8,0,0,dirk nowtizski,1717,0.454263566,0.543933054,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,3,1,428,9.7,0,3.2,14.2,2,0,"Zeller, Tyler",203092,3,0,0,dirk nowtizski,1717,0.454263566,0.561643836
1883,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,7,2,571,11.2,2,5.7,15.6,2,0,"Wright, Brandan",201148,3.5,0,0,dirk nowtizski,1717,0.454263566,0.534090909,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,6,2,705,9.4,3,3.6,14.2,2,0,"Smart, Marcus",203935,3.4,0,0,dirk nowtizski,1717,0.454263566,0.543933054,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,5,1,103,8.5,2,3.8,13,2,0,"Smart, Marcus",203935,1.8,0,0,dirk nowtizski,1717,0.454263566,0.543933054
1884,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,9,2,259,17.4,0,1.1,24.6,3,0,"Bradley, Avery",202340,5.7,0,0,dirk nowtizski,1717,0.454263566,0.555858311,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,7,2,571,11.2,2,5.7,15.6,2,0,"Wright, Brandan",201148,3.5,0,0,dirk nowtizski,1717,0.454263566,0.534090909,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,6,2,705,9.4,3,3.6,14.2,2,0,"Smart, Marcus",203935,3.4,0,0,dirk nowtizski,1717,0.454263566,0.543933054
1885,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,10,2,199,8.2,0,4.3,15,2,1,"Bradley, Avery",202340,3.2,1,2,dirk nowtizski,1717,0.454263566,0.555858311,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,9,2,259,17.4,0,1.1,24.6,3,0,"Bradley, Avery",202340,5.7,0,0,dirk nowtizski,1717,0.454263566,0.555858311,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,7,2,571,11.2,2,5.7,15.6,2,0,"Wright, Brandan",201148,3.5,0,0,dirk nowtizski,1717,0.454263566,0.534090909
1886,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,11,2,87,6,1,3.6,17.1,2,0,"Zeller, Tyler",203092,2.9,0,0,dirk nowtizski,1717,0.454263566,0.561643836,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,10,2,199,8.2,0,4.3,15,2,1,"Bradley, Avery",202340,3.2,1,2,dirk nowtizski,1717,0.454263566,0.555858311,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,9,2,259,17.4,0,1.1,24.6,3,0,"Bradley, Avery",202340,5.7,0,0,dirk nowtizski,1717,0.454263566,0.555858311
1887,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,12,2,66,10.7,2,4.2,16,2,1,"Sullinger, Jared",203096,3.5,1,2,dirk nowtizski,1717,0.454263566,0.550480769,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,11,2,87,6,1,3.6,17.1,2,0,"Zeller, Tyler",203092,2.9,0,0,dirk nowtizski,1717,0.454263566,0.561643836,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,10,2,199,8.2,0,4.3,15,2,1,"Bradley, Avery",202340,3.2,1,2,dirk nowtizski,1717,0.454263566,0.555858311
1888,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,13,2,35,16.9,2,1.7,16.9,2,1,"Sullinger, Jared",203096,3.4,1,2,dirk nowtizski,1717,0.454263566,0.550480769,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,12,2,66,10.7,2,4.2,16,2,1,"Sullinger, Jared",203096,3.5,1,2,dirk nowtizski,1717,0.454263566,0.550480769,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,11,2,87,6,1,3.6,17.1,2,0,"Zeller, Tyler",203092,2.9,0,0,dirk nowtizski,1717,0.454263566,0.561643836
1889,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,14,3,494,21.1,3,3.9,24.7,3,0,"Turner, Evan",202323,3.3,0,0,dirk nowtizski,1717,0.454263566,0.562653563,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,13,2,35,16.9,2,1.7,16.9,2,1,"Sullinger, Jared",203096,3.4,1,2,dirk nowtizski,1717,0.454263566,0.550480769,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,12,2,66,10.7,2,4.2,16,2,1,"Sullinger, Jared",203096,3.5,1,2,dirk nowtizski,1717,0.454263566,0.550480769
1890,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,15,3,65,16.3,2,2.3,3,2,1,"Wright, Brandan",201148,1.2,1,2,dirk nowtizski,1717,0.454263566,0.534090909,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,14,3,494,21.1,3,3.9,24.7,3,0,"Turner, Evan",202323,3.3,0,0,dirk nowtizski,1717,0.454263566,0.562653563,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,13,2,35,16.9,2,1.7,16.9,2,1,"Sullinger, Jared",203096,3.4,1,2,dirk nowtizski,1717,0.454263566,0.550480769
1891,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,16,4,701,15.8,0,0.8,17.8,2,0,"Bass, Brandon",101138,2.8,0,0,dirk nowtizski,1717,0.454263566,0.533536585,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,15,3,65,16.3,2,2.3,3,2,1,"Wright, Brandan",201148,1.2,1,2,dirk nowtizski,1717,0.454263566,0.534090909,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,14,3,494,21.1,3,3.9,24.7,3,0,"Turner, Evan",202323,3.3,0,0,dirk nowtizski,1717,0.454263566,0.562653563
1892,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,17,4,662,9.1,0,1.6,11.9,2,0,"Bass, Brandon",101138,2.4,0,0,dirk nowtizski,1717,0.454263566,0.533536585,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,16,4,701,15.8,0,0.8,17.8,2,0,"Bass, Brandon",101138,2.8,0,0,dirk nowtizski,1717,0.454263566,0.533536585,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,15,3,65,16.3,2,2.3,3,2,1,"Wright, Brandan",201148,1.2,1,2,dirk nowtizski,1717,0.454263566,0.534090909
1893,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,19,4,528,8.2,0,0.8,17.3,2,0,"Bradley, Avery",202340,3,0,0,dirk nowtizski,1717,0.454263566,0.555858311,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,17,4,662,9.1,0,1.6,11.9,2,0,"Bass, Brandon",101138,2.4,0,0,dirk nowtizski,1717,0.454263566,0.533536585,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,16,4,701,15.8,0,0.8,17.8,2,0,"Bass, Brandon",101138,2.8,0,0,dirk nowtizski,1717,0.454263566,0.533536585
1894,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,1,1,689,7.4,2,5.7,12.5,2,1,"Love, Kevin",201567,2.8,1,2,dirk nowtizski,1717,0.454263566,0.54797048,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,19,4,528,8.2,0,0.8,17.3,2,0,"Bradley, Avery",202340,3,0,0,dirk nowtizski,1717,0.454263566,0.555858311,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,17,4,662,9.1,0,1.6,11.9,2,0,"Bass, Brandon",101138,2.4,0,0,dirk nowtizski,1717,0.454263566,0.533536585
1895,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,3,1,546,5.4,5,7.8,14,2,0,"Miller, Mike",2034,2.6,0,0,dirk nowtizski,1717,0.454263566,0.576576577,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,1,1,689,7.4,2,5.7,12.5,2,1,"Love, Kevin",201567,2.8,1,2,dirk nowtizski,1717,0.454263566,0.54797048,21400486,"JAN 02, 2015 - DAL @ BOS",-1,1,18,19,4,528,8.2,0,0.8,17.3,2,0,"Bradley, Avery",202340,3,0,0,dirk nowtizski,1717,0.454263566,0.555858311
1896,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,4,1,73,7.9,0,0.9,20.3,2,1,"Marion, Shawn",1890,6.1,1,2,dirk nowtizski,1717,0.454263566,0.594871795,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,3,1,546,5.4,5,7.8,14,2,0,"Miller, Mike",2034,2.6,0,0,dirk nowtizski,1717,0.454263566,0.576576577,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,1,1,689,7.4,2,5.7,12.5,2,1,"Love, Kevin",201567,2.8,1,2,dirk nowtizski,1717,0.454263566,0.54797048
1897,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,6,2,535,16.5,0,1,17.6,2,1,"Marion, Shawn",1890,4.7,1,2,dirk nowtizski,1717,0.454263566,0.594871795,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,4,1,73,7.9,0,0.9,20.3,2,1,"Marion, Shawn",1890,6.1,1,2,dirk nowtizski,1717,0.454263566,0.594871795,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,3,1,546,5.4,5,7.8,14,2,0,"Miller, Mike",2034,2.6,0,0,dirk nowtizski,1717,0.454263566,0.576576577
1898,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,7,2,71,9.7,0,0.7,19.4,2,0,"Waiters, Dion",203079,3.4,0,0,dirk nowtizski,1717,0.454263566,0.570945946,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,6,2,535,16.5,0,1,17.6,2,1,"Marion, Shawn",1890,4.7,1,2,dirk nowtizski,1717,0.454263566,0.594871795,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,4,1,73,7.9,0,0.9,20.3,2,1,"Marion, Shawn",1890,6.1,1,2,dirk nowtizski,1717,0.454263566,0.594871795
1899,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,8,3,605,10,0,0.8,17.9,2,1,"Thompson, Tristan",202684,6.1,1,2,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,7,2,71,9.7,0,0.7,19.4,2,0,"Waiters, Dion",203079,3.4,0,0,dirk nowtizski,1717,0.454263566,0.570945946,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,6,2,535,16.5,0,1,17.6,2,1,"Marion, Shawn",1890,4.7,1,2,dirk nowtizski,1717,0.454263566,0.594871795
1900,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,9,3,161,15,0,0.8,24.3,3,1,"Thompson, Tristan",202684,10.4,1,3,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,8,3,605,10,0,0.8,17.9,2,1,"Thompson, Tristan",202684,6.1,1,2,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,7,2,71,9.7,0,0.7,19.4,2,0,"Waiters, Dion",203079,3.4,0,0,dirk nowtizski,1717,0.454263566,0.570945946
1901,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,10,3,128,11,2,3.6,12.8,2,0,"Jones, James",2592,2.2,0,0,dirk nowtizski,1717,0.454263566,0.475609756,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,9,3,161,15,0,0.8,24.3,3,1,"Thompson, Tristan",202684,10.4,1,3,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,8,3,605,10,0,0.8,17.9,2,1,"Thompson, Tristan",202684,6.1,1,2,dirk nowtizski,1717,0.454263566,0.542797495
1902,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,11,3,106,13.1,0,0.8,24.8,3,0,"Thompson, Tristan",202684,4.9,0,0,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,10,3,128,11,2,3.6,12.8,2,0,"Jones, James",2592,2.2,0,0,dirk nowtizski,1717,0.454263566,0.475609756,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,9,3,161,15,0,0.8,24.3,3,1,"Thompson, Tristan",202684,10.4,1,3,dirk nowtizski,1717,0.454263566,0.542797495
1903,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,12,4,595,14.8,0,0.7,19.3,2,0,"Thompson, Tristan",202684,4.6,0,0,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,11,3,106,13.1,0,0.8,24.8,3,0,"Thompson, Tristan",202684,4.9,0,0,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,10,3,128,11,2,3.6,12.8,2,0,"Jones, James",2592,2.2,0,0,dirk nowtizski,1717,0.454263566,0.475609756
1904,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,1,1,609,15.8,0,1.8,17,2,1,"Plumlee, Mason",203486,2.6,1,2,dirk nowtizski,1717,0.454263566,0.475609756,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,12,4,595,14.8,0,0.7,19.3,2,0,"Thompson, Tristan",202684,4.6,0,0,dirk nowtizski,1717,0.454263566,0.542797495,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,11,3,106,13.1,0,0.8,24.8,3,0,"Thompson, Tristan",202684,4.9,0,0,dirk nowtizski,1717,0.454263566,0.542797495
1905,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,2,1,568,8.7,0,1,19.3,2,0,"Lopez, Brook",201572,5.4,0,0,dirk nowtizski,1717,0.454263566,0.536299766,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,1,1,609,15.8,0,1.8,17,2,1,"Plumlee, Mason",203486,2.6,1,2,dirk nowtizski,1717,0.454263566,0.475609756,21400503,"JAN 04, 2015 - DAL @ CLE",-1,1,19,12,4,595,14.8,0,0.7,19.3,2,0,"Thompson, Tristan",202684,4.6,0,0,dirk nowtizski,1717,0.454263566,0.542797495
1906,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,3,1,501,18.3,0,0.7,20.2,2,0,"Plumlee, Mason",203486,4.6,0,0,dirk nowtizski,1717,0.454263566,0.475609756,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,2,1,568,8.7,0,1,19.3,2,0,"Lopez, Brook",201572,5.4,0,0,dirk nowtizski,1717,0.454263566,0.536299766,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,1,1,609,15.8,0,1.8,17,2,1,"Plumlee, Mason",203486,2.6,1,2,dirk nowtizski,1717,0.454263566,0.475609756
1907,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,4,1,471,14.2,0,0.9,14.9,2,0,"Lopez, Brook",201572,6.7,0,0,dirk nowtizski,1717,0.454263566,0.536299766,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,3,1,501,18.3,0,0.7,20.2,2,0,"Plumlee, Mason",203486,4.6,0,0,dirk nowtizski,1717,0.454263566,0.475609756,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,2,1,568,8.7,0,1,19.3,2,0,"Lopez, Brook",201572,5.4,0,0,dirk nowtizski,1717,0.454263566,0.536299766
1908,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,5,1,162,8.1,0,0.8,17.4,2,1,"Teletovic, Mirza",203141,4.7,1,2,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,4,1,471,14.2,0,0.9,14.9,2,0,"Lopez, Brook",201572,6.7,0,0,dirk nowtizski,1717,0.454263566,0.536299766,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,3,1,501,18.3,0,0.7,20.2,2,0,"Plumlee, Mason",203486,4.6,0,0,dirk nowtizski,1717,0.454263566,0.475609756
1909,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,6,2,703,7.3,1,1.5,6.4,2,0,"Teletovic, Mirza",203141,2.2,0,0,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,5,1,162,8.1,0,0.8,17.4,2,1,"Teletovic, Mirza",203141,4.7,1,2,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,4,1,471,14.2,0,0.9,14.9,2,0,"Lopez, Brook",201572,6.7,0,0,dirk nowtizski,1717,0.454263566,0.536299766
1910,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,7,2,607,18.5,0,0.8,24.6,3,1,"Teletovic, Mirza",203141,7.6,1,3,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,6,2,703,7.3,1,1.5,6.4,2,0,"Teletovic, Mirza",203141,2.2,0,0,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,5,1,162,8.1,0,0.8,17.4,2,1,"Teletovic, Mirza",203141,4.7,1,2,dirk nowtizski,1717,0.454263566,0.531914894
1911,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,8,2,535,3.6,0,1.2,14.5,2,0,"Teletovic, Mirza",203141,2.5,0,0,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,7,2,607,18.5,0,0.8,24.6,3,1,"Teletovic, Mirza",203141,7.6,1,3,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,6,2,703,7.3,1,1.5,6.4,2,0,"Teletovic, Mirza",203141,2.2,0,0,dirk nowtizski,1717,0.454263566,0.531914894
1912,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,9,2,488,13.7,0,1,13.6,2,0,"Johnson, Joe",2207,5.8,0,0,dirk nowtizski,1717,0.454263566,0.520107239,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,8,2,535,3.6,0,1.2,14.5,2,0,"Teletovic, Mirza",203141,2.5,0,0,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,7,2,607,18.5,0,0.8,24.6,3,1,"Teletovic, Mirza",203141,7.6,1,3,dirk nowtizski,1717,0.454263566,0.531914894
1913,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,10,2,457,11.5,2,5.8,7.2,2,0,"Teletovic, Mirza",203141,2.6,0,0,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,9,2,488,13.7,0,1,13.6,2,0,"Johnson, Joe",2207,5.8,0,0,dirk nowtizski,1717,0.454263566,0.520107239,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,8,2,535,3.6,0,1.2,14.5,2,0,"Teletovic, Mirza",203141,2.5,0,0,dirk nowtizski,1717,0.454263566,0.531914894
1914,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,13,3,4,3.2,0,3,17.4,2,1,"Karasev, Sergey",203508,2.9,1,2,dirk nowtizski,1717,0.454263566,0.539823009,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,10,2,457,11.5,2,5.8,7.2,2,0,"Teletovic, Mirza",203141,2.6,0,0,dirk nowtizski,1717,0.454263566,0.531914894,21400511,"JAN 05, 2015 - DAL @ BKN",-1,1,8,9,2,488,13.7,0,1,13.6,2,0,"Johnson, Joe",2207,5.8,0,0,dirk nowtizski,1717,0.454263566,0.520107239
